,Distance,Ev#,Final,Name,Points,Prelim,Rank,School,Stroke,Yr
7,100.0,13.0,48.99,"Fox-Moles, Michael",22.0,49.07,8.0,Columbia,Backstroke,20
8,100.0,13.0,49.17,"Pascal, Alex",20.0,49.33,9.0,Brown,Backstroke,19
9,100.0,13.0,49.24,"Lazris, Mike",17.0,49.25,10.0,Yale,Backstroke,20
10,100.0,13.0,49.26,"Gosek, Daniel",16.0,49.92,11.0,Columbia,Backstroke,19
11,100.0,13.0,49.51,"McHugh, Dillon",15.0,49.14,12.0,Penn,Backstroke,20
12,100.0,13.0,49.58,"Athanas, Aaron",14.0,49.36,13.0,Dartmouth,Backstroke,18
13,100.0,13.0,49.64,"Stang, Kevin",13.0,49.43,14.0,Yale,Backstroke,18
14,100.0,13.0,50.72,"Hunter, Paul",12.0,50.06,15.0,Brown,Backstroke,21
15,100.0,13.0,51.20,"Wagner, Harrison",11.0,50.01,16.0,Princeton,Backstroke,19
16,100.0,13.0,50.12,"Xu, Ben",9.0,50.40,17.0,Columbia,Backstroke,18
17,100.0,13.0,50.79,"Voss, Adam",7.0,51.12,18.0,Brown,Backstroke,20
18,100.0,13.0,50.90,"Adams, Taylor",6.0,50.61,19.0,"Adams,",Backstroke,19
19,100.0,13.0,50.97,"Whitcomb, Daniel",4.5,50.75,20.0,Dartmouth,Backstroke,18
20,100.0,13.0,50.97,"Long, Matt",4.5,51.22,20.0,Dartmouth,Backstroke,21
21,100.0,13.0,51.65,"Taylor, Austin",3.0,51.40,22.0,Cornell,Backstroke,20
22,100.0,13.0,51.67,"Namba, Jared",2.0,51.56,23.0,Columbia,Backstroke,18
23,100.0,13.0,51.97,"Walker, Ryan",1.0,51.81,24.0,Cornell,Backstroke,19
24,100.0,13.0,52.19,"Betschart, Marcel",0.0,N/A,25.0,Brown,Backstroke,19
0,1650.0,15.0,15:02.11,"Swanson, Chris",32.0,15:21.21,1.0,Penn,Freestyle,18
1,1650.0,15.0,15:08.87,"Harder, Rob",28.0,15:35.29,2.0,Yale,Freestyle,19
2,1650.0,15.0,15:10.60,"Ridout, Zach",27.0,15:26.73,3.0,Princeton,Freestyle,19
3,1650.0,15.0,15:13.02,"Hogan, Brian",26.0,15:59.57,4.0,Yale,Freestyle,18
4,1650.0,15.0,15:13.07,"McIntee, Kyle",25.0,16:04.68,5.0,Harvard,Freestyle,20
5,1650.0,15.0,15:14.30,"Kekacs, Steven",24.0,15:22.18,6.0,Harvard,Freestyle,19
6,1650.0,15.0,15:16.67,"Nolle, Paul",23.0,15:28.03,7.0,Princeton,Freestyle,21
7,1650.0,15.0,15:22.80,"Carroll, Stephen",22.0,15:49.64,8.0,Penn,Freestyle,22
8,1650.0,15.0,15:22.93,"Koll, Dominik",20.0,15:36.77,9.0,Columbia,Freestyle,28
9,1650.0,15.0,15:23.80,"Gaudiani, Mike",17.0,15:30.95,10.0,Harvard,Freestyle,19
10,1650.0,15.0,15:24.21,"Oh, Jun",16.0,15:59.91,11.0,Dartmouth,Freestyle,19
11,1650.0,15.0,15:28.92,"Mayfield, Cory",15.0,15:29.44,12.0,Brown,Freestyle,19
12,1650.0,15.0,15:29.63,"Raynes, Stephen",14.0,16:13.62,13.0,Columbia,Freestyle,20
13,1650.0,15.0,15:34.48,"Stephenson, Harry",13.0,15:53.69,14.0,Columbia,Freestyle,20
14,1650.0,15.0,15:36.50,"Wilson, Taylor",12.0,15:56.11,15.0,Cornell,Freestyle,20
15,1650.0,15.0,15:39.09,"Vivadelli, Christi",11.0,16:12.21,16.0,Columbia,Freestyle,19
16,1650.0,15.0,15:39.79,"Noort, Eric",9.0,16:00.60,17.0,Penn,Freestyle,19
17,1650.0,15.0,15:46.46,"Yang, Will",7.0,16:07.75,18.0,"Yang,",Freestyle,18
18,1650.0,15.0,15:46.51,"Roop, Gregory",6.0,15:32.32,19.0,Harvard,Freestyle,22
19,1650.0,15.0,15:53.47,"Saenger, Ryan",5.0,16:31.25,20.0,Brown,Freestyle,18
20,1650.0,15.0,15:56.26,"Johnson, Mitch",4.0,16:05.64,21.0,Cornell,Freestyle,18
21,1650.0,15.0,15:57.18,"Elias, Alex",3.0,15:42.26,22.0,Penn,Freestyle,19
22,1650.0,15.0,15:58.59,"Pollack, Jack",2.0,16:07.93,23.0,Cornell,Freestyle,18
23,1650.0,15.0,16:08.76,"Ruddy, Sam",1.0,16:48.11,24.0,Penn,Freestyle,20
24,1650.0,15.0,16:11.49,"Schnaars, George",0.0,15:58.66,25.0,Cornell,Freestyle,18
25,1650.0,15.0,16:19.09,"Margherio, Jay",0.0,16:23.32,26.0,Dartmouth,Freestyle,21
0,200.0,16.0,1:43.76,"Maher, Connor",32.0,1:44.43,1.0,Princeton,Backstroke,20
1,200.0,16.0,1:44.23,"Verhagen, James",28.0,1:44.98,2.0,Dartmouth,Backstroke,20
2,200.0,16.0,1:44.31,"Wright, En-",27.0,1:43.55,3.0,Princeton,Backstroke,18
3,200.0,16.0,1:45.30,"Stang, Kevin",26.0,1:45.12,4.0,Yale,Backstroke,18
4,200.0,16.0,1:45.82,"Yeager, Christian",25.0,1:45.15,5.0,Harvard,Backstroke,19
5,200.0,16.0,1:45.92,"Lazris, Mike",24.0,1:46.36,6.0,Yale,Backstroke,20
6,200.0,16.0,1:47.69,"Strand, Michael",23.0,1:46.68,7.0,Princeton,Backstroke,20
7,200.0,16.0,1:51.59,"Raigla, Kaspar",22.0,1:46.61,8.0,Princeton,Backstroke,24
8,200.0,16.0,1:46.85,"Fox-Moles, Michael",20.0,1:47.81,9.0,Columbia,Backstroke,20
9,200.0,16.0,1:47.06,"Jakl, David",17.0,1:47.05,10.0,Columbia,Backstroke,19
10,200.0,16.0,1:47.41,"Rocca, Tyler",16.0,1:47.76,11.0,Harvard,Backstroke,18
11,200.0,16.0,1:47.45,"Quinn, Kevin",15.0,1:47.89,12.0,Columbia,Backstroke,21
12,200.0,16.0,1:48.01,"Xu, Ben",14.0,1:48.24,13.0,Columbia,Backstroke,18
13,200.0,16.0,1:48.17,"McHugh, Dillon",13.0,1:48.25,14.0,Penn,Backstroke,20
14,200.0,16.0,1:48.60,"Gabel, Dylan",12.0,1:47.89,15.0,Dartmouth,Backstroke,20
15,200.0,16.0,1:49.43,"Catanese, Ben",11.0,1:48.76,16.0,Cornell,Backstroke,21
16,200.0,16.0,1:47.81,"Athanas, Aaron",9.0,1:49.53,17.0,Dartmouth,Backstroke,18
17,200.0,16.0,1:48.73,"Crystal, Brendan",7.0,1:49.01,18.0,Penn,Backstroke,19
18,200.0,16.0,1:49.09,"Long, Matt",6.0,1:49.07,19.0,Dartmouth,Backstroke,21
19,200.0,16.0,1:49.36,"Hunter, Paul",5.0,1:48.93,20.0,Brown,Backstroke,21
20,200.0,16.0,1:50.97,"Pascal, Alex",4.0,1:51.51,21.0,Brown,Backstroke,19
21,200.0,16.0,1:51.16,"Wachenfeld, Bradle",3.0,1:51.46,22.0,Penn,Backstroke,18
22,200.0,16.0,1:51.21,"Voss, Adam",2.0,1:51.18,23.0,Brown,Backstroke,20
23,200.0,16.0,1:52.40,"Walker, Ryan",1.0,1:51.41,24.0,Cornell,Backstroke,19
24,200.0,16.0,1:51.56,"Slater, Ian",0.0,N/A,25.0,Brown,Backstroke,21
25,200.0,16.0,1:51.97,"Scott, Konner",0.0,N/A,26.0,Penn,Backstroke,19
0,100.0,17.0,43.28,"Satterthwaite, Chr",32.0,43.66,1.0,Harvard,Freestyle,20
1,100.0,17.0,43.62,"Lee, Oliver",28.0,43.21,2.0,Harvard,Freestyle,20
2,100.0,17.0,43.88,"Schumacher, Griffi",27.0,43.99,3.0,Harvard,Freestyle,19
3,100.0,17.0,44.12,"Wagner, Harrison",26.0,43.66,4.0,Princeton,Freestyle,19
4,100.0,17.0,44.16,"Wong, Jeremy",25.0,44.18,5.0,Princeton,Freestyle,18
5,100.0,17.0,44.25,"III, John",24.0,44.14,6.0,Columbia,Freestyle,22
6,100.0,17.0,44.39,"Bole, Sandy",23.0,44.45,7.0,Princeton,Freestyle,18
7,100.0,17.0,44.60,"Davis, Paschall",22.0,44.23,8.0,Yale,Freestyle,22
8,100.0,17.0,44.24,"Walters, Zachary",20.0,44.77,9.0,Harvard,Freestyle,19
9,100.0,17.0,44.38,"Gaissert, Philipp",16.5,44.84,10.0,Columbia,Freestyle,20
10,100.0,17.0,44.38,"Gosek, Daniel",16.5,44.80,10.0,Columbia,Freestyle,19
11,100.0,17.0,44.39,"Arafa, Omar",15.0,44.45,12.0,Columbia,Freestyle,18
12,100.0,17.0,44.76,"Crigler, Danny",14.0,44.45,13.0,Harvard,Freestyle,20
13,100.0,17.0,44.79,"Porter, Alex",13.0,44.88,14.0,Penn,Freestyle,19
14,100.0,17.0,45.01,"Derdeyn, Will",12.0,45.20,15.0,Dartmouth,Freestyle,22
15,100.0,17.0,45.06,"Whitcomb, Daniel",11.0,45.07,16.0,Dartmouth,Freestyle,18
16,100.0,17.0,44.49,"Strausser, Jeffrey",9.0,45.24,17.0,Brown,Freestyle,20
17,100.0,17.0,44.74,"Germanis, Johnny",7.0,45.36,18.0,Penn,Freestyle,20
18,100.0,17.0,45.20,"Woon, Ian",6.0,45.33,19.0,Dartmouth,Freestyle,20
19,100.0,17.0,45.38,"Doherty, Zack",5.0,45.44,20.0,Dartmouth,Freestyle,21
20,100.0,17.0,45.39,"Zhang, Victor",4.0,45.20,21.0,Yale,Freestyle,18
21,100.0,17.0,45.54,"Diamond, Oliver",3.0,45.30,22.0,Brown,Freestyle,21
22,100.0,17.0,45.89,"Killian, Pat",2.0,45.64,23.0,Yale,Freestyle,21
23,100.0,17.0,46.04,"North, Andrew",1.0,45.59,24.0,Dartmouth,Freestyle,20
24,100.0,17.0,45.67,"Johnson, Mike",0.0,N/A,25.0,Brown,Freestyle,22
25,100.0,17.0,45.72,"Schultz, Eric",0.0,N/A,26.0,Penn,Freestyle,19
26,100.0,17.0,45.81,"Adams, Taylor",0.0,N/A,27.0,Cornell,Freestyle,19
27,100.0,17.0,45.82,"Myers, Chris",0.0,N/A,28.0,Cornell,Freestyle,21
28,100.0,17.0,45.85,"Chang, OJ",0.0,N/A,29.0,Dartmouth,Freestyle,22
29,100.0,17.0,45.87,"Satterthwaite, Tim",0.0,N/A,30.0,Cornell,Freestyle,19
30,100.0,17.0,45.99,"Wong, Stanley",0.0,N/A,31.0,Columbia,Freestyle,19
31,100.0,17.0,46.11,"Scott, Henry",0.0,N/A,32.0,Cornell,Freestyle,21
32,100.0,17.0,46.29,"Intrieri, Kevin",0.0,N/A,33.0,Penn,Freestyle,15
33,100.0,17.0,46.68,"Luminais, Matt",0.0,N/A,34.0,Brown,Freestyle,18
0,200.0,18.0,1:53.95,"Zupan, Nejc",32.0,1:57.64,1.0,Dartmouth,Breaststroke,21
1,200.0,18.0,1:55.58,"Sanborn, Byron",28.0,1:56.98,2.0,Princeton,Breaststroke,18
2,200.0,18.0,1:56.96,"Katis, Chuck",27.0,1:59.02,3.0,Harvard,Breaststroke,20
3,200.0,18.0,1:58.41,"Hasler, Daniel",26.0,1:58.27,4.0,Princeton,Breaststroke,20
4,200.0,18.0,1:59.14,"Yu, Kyle",25.0,1:59.09,5.0,Penn,Breaststroke,18
5,200.0,18.0,1:59.19,"Pohlmann, Jack",24.0,1:59.33,6.0,Princeton,Breaststroke,19
6,200.0,18.0,1:59.90,"Luo, Victor",23.0,1:59.51,7.0,Cornell,Breaststroke,18
7,200.0,18.0,2:00.07,"D'Alessandro, Teo",22.0,1:59.94,8.0,Princeton,Breaststroke,18
8,200.0,18.0,1:59.52,"Heymann, Andrew",20.0,1:59.95,9.0,Yale,Breaststroke,20
9,200.0,18.0,2:01.02,"Karle, Matthew",17.0,2:01.01,10.0,Harvard,Breaststroke,19
10,200.0,18.0,2:01.04,"Mercurio, Thomas",16.0,2:01.01,11.0,Brown,Breaststroke,18
11,200.0,18.0,2:01.18,"Traub, Eric",15.0,2:01.04,12.0,Columbia,Breaststroke,20
12,200.0,18.0,2:01.21,"McVicker, Mike",14.0,2:01.47,13.0,Brown,Breaststroke,22
13,200.0,18.0,2:02.49,"McDonald, Kendrick",13.0,2:01.85,14.0,Yale,Breaststroke,19
14,200.0,18.0,2:02.72,"McDermott, Danny",12.0,2:02.60,15.0,Yale,Breaststroke,20
15,200.0,18.0,2:04.64,"Ting, Jason",11.0,2:02.13,16.0,Harvard,Breaststroke,21
16,200.0,18.0,2:02.52,"Tsui, Ronald",9.0,2:03.85,17.0,Yale,Breaststroke,20
17,200.0,18.0,2:03.19,"Francis, Bobby",7.0,2:04.11,18.0,"Francis,",Breaststroke,18
18,200.0,18.0,2:03.24,"May, Eric",6.0,2:07.53,19.0,"May,",Breaststroke,19
19,200.0,18.0,2:03.32,"Schulte, Jay",5.0,2:03.28,20.0,"Schulte,",Breaststroke,20
20,200.0,18.0,2:03.59,"Bub, Avery",4.0,2:05.38,21.0,Cornell,Breaststroke,18
21,200.0,18.0,2:04.02,"Saunders, Codi",3.0,2:05.65,22.0,Columbia,Breaststroke,19
22,200.0,18.0,2:04.74,"Meyers, Chris",2.0,2:06.41,23.0,Brown,Breaststroke,18
23,200.0,18.0,2:05.60,"Moltke, Konrad",1.0,2:04.87,24.0,Dartmouth,Breaststroke,20
0,200.0,19.0,1:43.11,"Glenn, Tommy",32.0,1:44.99,1.0,Brown,Butterfly,20
1,200.0,19.0,1:44.14,"Jakl, David",28.0,1:46.28,2.0,Columbia,Butterfly,19
2,200.0,19.0,1:44.78,"Quinn, Kevin",27.0,1:45.97,3.0,Columbia,Butterfly,21
3,200.0,19.0,1:45.46,"Luna, Jacob",26.0,1:45.82,4.0,Harvard,Butterfly,18
4,200.0,19.0,1:45.72,"Bove, Marco",25.0,1:45.97,5.0,Princeton,Butterfly,19
5,200.0,19.0,1:46.47,"Firmansyah, Alwin",24.0,1:46.04,6.0,Yale,Butterfly,20
6,200.0,19.0,1:46.55,"Carbone, Christian",23.0,1:46.54,7.0,Harvard,Butterfly,18
7,200.0,19.0,1:46.83,"Bennett, Oliver",22.0,1:46.49,8.0,Princeton,Butterfly,20
8,200.0,19.0,1:47.40,"Lim, Leo",20.0,1:47.58,9.0,Harvard,Butterfly,18
9,200.0,19.0,1:48.09,"John, Carl",17.0,1:48.97,10.0,Cornell,Butterfly,19
10,200.0,19.0,1:49.41,"Harpham, Harry",16.0,1:49.77,11.0,Cornell,Butterfly,21
11,200.0,19.0,1:49.43,"Worster, Rhoads",15.0,1:49.04,12.0,Penn,Butterfly,20
12,200.0,19.0,1:49.95,"Hauss, Michael",14.0,1:49.33,13.0,Princeton,Butterfly,19
13,200.0,19.0,1:49.96,"Mango, Alex",13.0,1:49.35,14.0,Columbia,Butterfly,18
14,200.0,19.0,1:50.00,"Catanese, Ben",12.0,1:49.40,15.0,Cornell,Butterfly,21
15,200.0,19.0,1:50.83,"Haley, Sam",11.0,1:49.93,16.0,Penn,Butterfly,18
16,200.0,19.0,1:49.26,"Becker, Ed",9.0,1:50.30,17.0,Yale,Butterfly,21
17,200.0,19.0,1:49.28,"Reynolds, Michael",7.0,1:52.73,18.0,Cornell,Butterfly,19
18,200.0,19.0,1:50.09,"Briggs, Logan",6.0,1:51.30,19.0,"Briggs,",Butterfly,19
19,200.0,19.0,1:50.49,"Barr, Brian",5.0,1:50.41,20.0,"Barr,",Butterfly,20
20,200.0,19.0,1:50.53,"Goldstein, Jake",4.0,1:51.10,21.0,Yale,Butterfly,19
21,200.0,19.0,1:51.79,"Lovett, Jared",3.0,1:50.57,22.0,"Lovett,",Butterfly,22
22,200.0,19.0,1:52.74,"Treil, Alexander",2.0,1:52.11,23.0,Brown,Butterfly,19
23,200.0,19.0,1:53.22,"Taylor, Austin",1.0,1:51.87,24.0,Cornell,Butterfly,20
24,200.0,19.0,1:53.02,"Chance, Joe",0.0,N/A,25.0,Dartmouth,Butterfly,21
0,3.0,20.0,409.85,"Mosca, Michael",32.0,402.00,1.0,Harvard,Diving,20
1,3.0,20.0,372.65,"Vines, Stephen",28.0,384.10,2.0,Princeton,Diving,22
2,3.0,20.0,354.65,"Truong, Phillip",27.0,330.85,3.0,Cornell,Diving,20
3,3.0,20.0,334.65,"Stanton, Michael",26.0,318.60,4.0,Harvard,Diving,22
4,3.0,20.0,331.30,"O'Connell, Mark",25.0,325.90,5.0,Princeton,Diving,21
5,3.0,20.0,330.05,"Manhard, Michael",24.0,316.10,6.0,Princeton,Diving,19
6,3.0,20.0,311.70,"Pramer, Tyler",23.0,317.50,7.0,Yale,Diving,21
7,3.0,20.0,267.30,"Collazo, Jason",22.0,332.50,8.0,Columbia,Diving,21
8,3.0,20.0,338.70,"Gillis, Brett",20.0,311.60,9.0,Dartmouth,Diving,17
9,3.0,20.0,329.50,"Zarrella, Joe",17.0,301.50,10.0,Harvard,Diving,20
10,3.0,20.0,318.70,"Rembrandt, Micah",16.0,315.80,11.0,Columbia,Diving,19
11,3.0,20.0,308.75,"Gourley, Sazzy",15.0,307.40,12.0,Brown,Diving,19
12,3.0,20.0,306.90,"Zollo, Jon",14.0,283.85,13.0,Cornell,Diving,21
13,3.0,20.0,294.30,"McNelis, James",13.0,278.85,14.0,Yale,Diving,19
14,3.0,20.0,293.70,"Shelley, Ryan",12.0,277.25,15.0,Dartmouth,Diving,20
15,3.0,20.0,274.95,"Kelly, Christopher",11.0,294.00,16.0,Princeton,Diving,22
16,3.0,20.0,273.95,"Altman-Kurosaki, N",9.0,N/A,17.0,Princeton,Diving,18
17,3.0,20.0,269.20,"O'Neil, James",7.0,N/A,18.0,Cornell,Diving,22
18,3.0,20.0,266.45,"Weill, Benjamin",6.0,N/A,19.0,Dartmouth,Diving,20
19,3.0,20.0,258.60,"Kim, Derek",5.0,N/A,20.0,Columbia,Diving,18
20,3.0,20.0,251.60,"Rosenberg, Billy",4.0,N/A,21.0,Brown,Diving,19
21,3.0,20.0,242.65,"Magliulo, Peter",3.0,N/A,22.0,Penn,Diving,18
22,3.0,20.0,241.30,"Seriff-Cullick, Aa",2.0,N/A,23.0,Yale,Diving,21
23,3.0,20.0,236.25,"Hartje, Will",1.0,N/A,24.0,Penn,Diving,20
24,3.0,20.0,224.40,"Holder, Will",0.0,N/A,25.0,Brown,Diving,19
25,3.0,20.0,184.25,"Carr, Charlie",0.0,N/A,26.0,Penn,Diving,18
