,Distance,Ev#,Final,Name,Points,Prelim,Rank,School,Stroke,Yr
0,100.0,13.0,47.35B,"Arafa, Omar",32.0,47.99,1.0,Columbia,Backstroke,FR
1,100.0,13.0,47.49B,"Strand, Michael",28.0,47.04,2.0,Princeton,Backstroke,FR
2,100.0,13.0,48.41B,"Raigla, Kaspar",27.0,49.22,3.0,Princeton,Backstroke,JR
3,100.0,13.0,48.55B,"Lazris, Mike",26.0,49.19,4.0,Yale,Backstroke,FR
4,100.0,13.0,48.81B,"Dominski, Mike",25.0,48.37,5.0,Yale,Backstroke,JR
5,100.0,13.0,49.13,"Pretto, Jack",24.0,48.86,6.0,Harvard,Backstroke,SO
6,100.0,13.0,49.36,"DeZwirek, Jeremie",23.0,49.02,7.0,Columbia,Backstroke,FR
7,100.0,13.0,49.76,"Newell, Robert",22.0,49.21,8.0,Harvard,Backstroke,SR
8,100.0,13.0,49.14,"Gosek, Daniel",20.0,49.69,9.0,Columbia,Backstroke,FR
9,100.0,13.0,49.49,"Ahern, Mickey",17.0,49.76,10.0,Dartmouth,Backstroke,SR
10,100.0,13.0,49.70,"Sangren, Jake",16.0,49.99,11.0,Cornell,Backstroke,SR
11,100.0,13.0,49.99,"Wagner, Harrison",15.0,50.20,12.0,Princeton,Backstroke,FR
12,100.0,13.0,50.40,"Dougherty, Patrick",14.0,50.46,13.0,Columbia,Backstroke,JR
13,100.0,13.0,50.79,"Hunter, Paul",13.0,50.48,14.0,Brown,Backstroke,SO
14,100.0,13.0,51.31,"Pascal, Alex",12.0,50.61,15.0,Brown,Backstroke,FR
15,100.0,13.0,51.39,"Long, Matt",11.0,50.41,16.0,Dartmouth,Backstroke,SO
16,100.0,13.0,50.08,"McHugh, Dillon",9.0,50.93,17.0,Penn,Backstroke,FR
17,100.0,13.0,50.16,"Lebovitz, Adam",7.0,50.84,18.0,Princeton,Backstroke,SO
18,100.0,13.0,51.13,"Li, Ray",6.0,52.25,19.0,Dartmouth,Backstroke,SR
19,100.0,13.0,51.45,"Boone, Matt",4.5,50.93,20.0,Yale,Backstroke,SR
20,100.0,13.0,51.45,"Voss, Adam",4.5,52.26,20.0,Brown,Backstroke,FR
21,100.0,13.0,52.01,"Wingerson, Andy",3.0,53.08,22.0,Yale,Backstroke,FR
22,100.0,13.0,52.15,"McElduff, Michael",2.0,51.91,23.0,Penn,Backstroke,FR
23,100.0,13.0,52.71,"Stepanian, Mark",1.0,52.17,24.0,Cornell,Backstroke,JR
0,1650.0,15.0,15:00.16P,"Nolle, Paul",32.0,15:17.24,1.0,Princeton,Freestyle,SO
1,1650.0,15.0,15:17.50B,"Harder, Rob",28.0,15:43.17,2.0,Yale,Freestyle,FR
2,1650.0,15.0,15:17.73B,"Gaudiani, Mike",27.0,15:40.79,3.0,Harvard,Freestyle,FR
3,1650.0,15.0,15:29.17B,"Carroll, Stephen",26.0,16:30.16,4.0,Penn,Freestyle,JR
4,1650.0,15.0,15:29.53B,"Snyder, Reed",25.0,15:50.59,5.0,Harvard,Freestyle,FR
5,1650.0,15.0,15:33.99,"Gabel, Dylan",24.0,15:58.40,6.0,Dartmouth,Freestyle,SO
6,1650.0,15.0,15:35.35,"Stephenson, Harry",23.0,16:00.94,7.0,Columbia,Freestyle,SO
7,1650.0,15.0,15:37.17,"Roop, Gregory",22.0,16:08.21,8.0,Harvard,Freestyle,JR
8,1650.0,15.0,15:37.61,"Noort, Eric",20.0,15:41.53,9.0,Penn,Freestyle,FR
9,1650.0,15.0,15:41.26,"Raynes, Stephen",17.0,16:04.76,10.0,Columbia,Freestyle,FR
10,1650.0,15.0,15:42.38,"Hood, Cam",16.0,15:56.57,11.0,Penn,Freestyle,SR
11,1650.0,15.0,15:44.23,"McLean, Matthew",15.0,16:08.46,12.0,Harvard,Freestyle,SR
12,1650.0,15.0,15:45.58,"Wilson, Taylor",14.0,16:13.79,13.0,Cornell,Freestyle,SO
13,1650.0,15.0,15:48.49,"Bailey, John",13.0,15:56.14,14.0,Harvard,Freestyle,FR
14,1650.0,15.0,15:49.02,"Dols, Chester",12.0,16:17.76,15.0,Columbia,Freestyle,FR
15,1650.0,15.0,15:51.41,"Reynolds, Michael",11.0,16:34.48,16.0,Cornell,Freestyle,FR
16,1650.0,15.0,16:00.29,"Itzkowitz, Ben",9.0,16:47.69,17.0,Cornell,Freestyle,SO
17,1650.0,15.0,16:03.24,"Margherio, Jay",7.0,16:56.41,18.0,Dartmouth,Freestyle,JR
18,1650.0,15.0,16:34.11,"Hill, John",6.0,16:25.30,19.0,Dartmouth,Freestyle,SR
19,1650.0,15.0,16:43.97,"Hug, John",5.0,16:38.46,20.0,Brown,Freestyle,JR
0,200.0,16.0,1:44.66B,"DeZwirek, Jeremie",32.0,1:45.51,1.0,Columbia,Backstroke,FR
1,200.0,16.0,1:45.01B,"Cordes, Colin",28.0,1:44.98,2.0,Princeton,Backstroke,SR
2,200.0,16.0,1:46.74,"Raigla, Kaspar",27.0,1:46.21,3.0,Princeton,Backstroke,JR
3,200.0,16.0,1:46.76,"Lazris, Mike",26.0,1:46.50,4.0,Yale,Backstroke,FR
4,200.0,16.0,1:47.38,"Strand, Michael",25.0,1:47.42,5.0,Princeton,Backstroke,FR
5,200.0,16.0,1:47.71,"Lebovitz, Adam",24.0,1:47.97,6.0,Princeton,Backstroke,SO
6,200.0,16.0,1:47.80,"Newell, Robert",23.0,1:47.77,7.0,Harvard,Backstroke,SR
7,200.0,16.0,1:49.90,"Long, Matt",22.0,1:47.58,8.0,Dartmouth,Backstroke,SO
8,200.0,16.0,1:48.42,"Pretto, Jack",20.0,1:48.45,9.0,Harvard,Backstroke,SO
9,200.0,16.0,1:48.60,"Ahern, Mickey",17.0,1:49.19,10.0,Dartmouth,Backstroke,SR
10,200.0,16.0,1:48.80,"McHugh, Dillon",16.0,1:48.59,11.0,Penn,Backstroke,FR
11,200.0,16.0,1:49.01,"Jager, Conner",15.0,1:49.41,12.0,Princeton,Backstroke,FR
12,200.0,16.0,1:49.12,"Hunter, Paul",14.0,1:49.22,13.0,Brown,Backstroke,SO
13,200.0,16.0,1:49.26,"Dougherty, Patrick",13.0,1:49.40,14.0,Columbia,Backstroke,JR
14,200.0,16.0,1:49.38,"McElduff, Michael",12.0,1:50.04,15.0,Penn,Backstroke,FR
15,200.0,16.0,1:50.27,"Catanese, Ben",11.0,1:49.36,16.0,Cornell,Backstroke,SO
16,200.0,16.0,1:52.05,"Voss, Adam",9.0,1:52.36,17.0,Brown,Backstroke,FR
17,200.0,16.0,1:52.24,"Wingerson, Andy",7.0,1:51.37,18.0,Yale,Backstroke,FR
18,200.0,16.0,1:52.26,"Sangren, Jake",6.0,1:52.96,19.0,Cornell,Backstroke,SR
19,200.0,16.0,1:52.36,"Scott, Konner",5.0,1:51.52,20.0,Penn,Backstroke,FR
20,200.0,16.0,1:52.50,"Anderson, Eric",4.0,1:51.89,21.0,Cornell,Backstroke,SR
21,200.0,16.0,1:52.51,"Slater, Ian",3.0,1:51.77,22.0,Brown,Backstroke,JR
22,200.0,16.0,1:52.58,"Fleming, Christopher",2.0,1:52.59,23.0,Penn,Backstroke,JR
23,200.0,16.0,1:52.86,"Pascal, Alex",1.0,1:51.65,24.0,Brown,Backstroke,FR
24,200.0,16.0,1:53.35,"Boone, Matt",0.0,1:53.35,25.0,Yale,Backstroke,SR
0,100.0,17.0,43.18B,"Satterthwaite, Chris",32.0,43.56,1.0,Harvard,Freestyle,SO
1,100.0,17.0,43.81B,"Arafa, Omar",28.0,44.60,2.0,Columbia,Freestyle,FR
2,100.0,17.0,43.91B,"Lee, Oliver",27.0,43.89,3.0,Harvard,Freestyle,SO
3,100.0,17.0,44.02B,"Wagner, Harrison",26.0,44.08,4.0,Princeton,Freestyle,FR
4,100.0,17.0,44.14B,"Schumacher, Griffin",25.0,43.94,5.0,Harvard,Freestyle,FR
5,100.0,17.0,44.47,"Koll, Dominik",24.0,44.49,6.0,Columbia,Freestyle,FR
6,100.0,17.0,44.55,"Walters, Zachary",23.0,44.48,7.0,Harvard,Freestyle,FR
7,100.0,17.0,45.13,"Gosek, Daniel",22.0,44.55,8.0,Columbia,Freestyle,FR
8,100.0,17.0,44.58,"Bicer, Goksu",20.0,44.92,9.0,Yale,Freestyle,SR
9,100.0,17.0,44.69,"Monovoukas, Michael",17.0,44.74,10.0,Princeton,Freestyle,SR
10,100.0,17.0,44.79,"LaMonaca, Matthew",16.0,44.67,11.0,Princeton,Freestyle,SR
11,100.0,17.0,44.96,"Wright, John",15.0,44.74,12.0,Columbia,Freestyle,JR
12,100.0,17.0,45.05,"Davis, Paschall",14.0,45.26,13.0,Yale,Freestyle,SO
13,100.0,17.0,45.08,"Goodman, Spenser",13.0,45.12,14.0,Harvard,Freestyle,SO
14,100.0,17.0,45.13,"Derdeyn, Will",12.0,45.02,15.0,Dartmouth,Freestyle,JR
15,100.0,17.0,45.27,"Strausser, Jeffrey",11.0,45.05,16.0,Brown,Freestyle,FR
16,100.0,17.0,45.11,"Brazitis, Kevin",9.0,45.35,17.0,Cornell,Freestyle,SR
17,100.0,17.0,45.29,"Hunter, James",7.0,45.34,18.0,Brown,Freestyle,SR
18,100.0,17.0,45.30,"Porter, Alex",6.0,45.40,19.0,Penn,Freestyle,FR
19,100.0,17.0,45.54,"Ngan, Alex",5.0,45.51,20.0,Columbia,Freestyle,FR
20,100.0,17.0,45.55,"Diamond, Oliver",4.0,45.55,21.0,Brown,Freestyle,SO
21,100.0,17.0,45.77,"Killian, Pat",3.0,45.51,22.0,Yale,Freestyle,SO
22,100.0,17.0,45.87,"Amos, Peter",2.0,45.34,23.0,Penn,Freestyle,SR
23,100.0,17.0,45.92,"Johnson, Mike",1.0,45.61,24.0,Brown,Freestyle,JR
24,100.0,17.0,45.65,"Doherty, Zack",0.0,45.65,25.0,Dartmouth,Freestyle,JR
25,100.0,17.0,45.78,"Scott, Henry",0.0,45.78,26.0,Cornell,Freestyle,SO
26,100.0,17.0,45.85,"Ginsborg, Josh",0.0,45.85,27.0,Yale,Freestyle,FR
27,100.0,17.0,45.85,"Kwartler, Steven",0.0,45.85,27.0,Cornell,Freestyle,SR
28,100.0,17.0,45.86,"Hill, John",0.0,45.86,29.0,Dartmouth,Freestyle,SR
29,100.0,17.0,45.89,"Wickwire, PJ",0.0,45.89,30.0,Cornell,Freestyle,FR
30,100.0,17.0,45.91,"North, Andrew",0.0,45.91,31.0,Dartmouth,Freestyle,SO
31,100.0,17.0,45.92,"Lawley, Will",0.0,45.92,32.0,Princeton,Freestyle,JR
32,100.0,17.0,45.98,"Mijares-Shafai, Zac",0.0,45.98,33.0,Cornell,Freestyle,SR
33,100.0,17.0,46.03,"Myers, Chris",0.0,46.03,34.0,Cornell,Freestyle,JR
34,100.0,17.0,46.04,"Wong, Stanley",0.0,46.04,35.0,Columbia,Freestyle,FR
35,100.0,17.0,46.06,"Woon, Ian",0.0,46.06,36.0,Dartmouth,Freestyle,FR
36,100.0,17.0,46.75,"Keady, James",0.0,46.75,37.0,Cornell,Freestyle,SR
37,100.0,17.0,46.84,"Li, Ray",0.0,46.84,38.0,Dartmouth,Freestyle,SR
38,100.0,17.0,47.80,"Weber, Jake",0.0,47.80,39.0,Brown,Freestyle,FR
39,100.0,17.0,48.37,"Lowen, Greg",0.0,48.37,40.0,Brown,Freestyle,SR
0,200.0,18.0,1:55.96M,"Christensen, Jonathan",32.0,1:58.77,1.0,Princeton,Breaststroke,SR
1,200.0,18.0,1:56.49B,"Katis, Chuck",28.0,1:59.13,2.0,Harvard,Breaststroke,FR
2,200.0,18.0,1:57.15B,"Zupan, Nejc",27.0,1:58.70,3.0,Dartmouth,Breaststroke,SO
3,200.0,18.0,1:58.00B,"McHugh, Brendan",26.0,2:00.01,4.0,Penn,Breaststroke,SR
4,200.0,18.0,1:59.26B,"Eyckmans, Robert",25.0,1:59.51,5.0,Columbia,Breaststroke,SR
5,200.0,18.0,1:59.50B,"Hasler, Daniel",24.0,2:00.90,6.0,Princeton,Breaststroke,SO
6,200.0,18.0,2:00.09,"Traub, Eric",23.0,1:59.81,7.0,Columbia,Breaststroke,SO
7,200.0,18.0,2:01.73,"Heymann, Andrew",22.0,2:01.40,8.0,Yale,Breaststroke,FR
8,200.0,18.0,2:02.27,"McDermott, Danny",20.0,2:01.44,9.0,Yale,Breaststroke,SO
9,200.0,18.0,2:02.44,"Wood, Andrew",17.0,2:03.51,10.0,Columbia,Breaststroke,SO
10,200.0,18.0,2:02.58,"McVicker, Mike",16.0,2:01.71,11.0,Brown,Breaststroke,JR
11,200.0,18.0,2:02.84,"Ting, Jason",15.0,2:01.82,12.0,Harvard,Breaststroke,SO
12,200.0,18.0,2:03.17,"Wurzbacher, Owen",14.0,2:03.49,13.0,Harvard,Breaststroke,JR
13,200.0,18.0,2:03.22,"Stumpf, Matt",13.0,2:02.86,14.0,Dartmouth,Breaststroke,SR
14,200.0,18.0,2:03.46,"Price, Cameron",12.0,2:03.11,15.0,Dartmouth,Breaststroke,FR
15,200.0,18.0,2:04.70,"Schulte, Jay",11.0,2:03.81,16.0,Dartmouth,Breaststroke,FR
16,200.0,18.0,2:03.35,"Materniak, Eric",9.0,2:03.99,17.0,Princeton,Breaststroke,SO
17,200.0,18.0,2:03.46,"May, Eric",7.0,2:04.16,18.0,Cornell,Breaststroke,FR
18,200.0,18.0,2:03.97,"Lyons, Chris",6.0,2:04.25,19.0,Penn,Breaststroke,FR
19,200.0,18.0,2:04.58,"Tsui, Ronald",5.0,2:04.12,20.0,Yale,Breaststroke,FR
20,200.0,18.0,2:05.02,"Moltke, Konrad",4.0,2:04.28,21.0,Dartmouth,Breaststroke,FR
21,200.0,18.0,2:05.71,"Duffy, Colin",3.0,2:06.43,22.0,Brown,Breaststroke,FR
22,200.0,18.0,2:05.89,"Swallow, Matt",2.0,2:05.02,23.0,Columbia,Breaststroke,SO
23,200.0,18.0,2:06.61,"Chan, Julian",1.0,2:05.78,24.0,Cornell,Breaststroke,SR
24,200.0,18.0,2:07.53,"Gutnayer, Dan",0.0,2:07.53,25.0,Penn,Breaststroke,JR
25,200.0,18.0,2:09.96,"Luu, Chris",0.0,2:09.96,26.0,Yale,Breaststroke,SR
0,200.0,19.0,1:43.68B,"Glenn, Tommy",32.0,1:45.60,1.0,Brown,Butterfly,SO
1,200.0,19.0,1:46.09B,"Bennett, Oliver",28.0,1:46.16,2.0,Princeton,Butterfly,FR
2,200.0,19.0,1:46.21B,"Firmansyah, Alwin",27.0,1:45.80,3.0,Yale,Butterfly,FR
3,200.0,19.0,1:46.62B,"Jakl, David",26.0,1:47.48,4.0,Columbia,Butterfly,FR
4,200.0,19.0,1:47.05B,"Worster, Rhoads",25.0,1:48.69,5.0,Penn,Butterfly,SO
5,200.0,19.0,1:48.18,"Harpham, Harry",24.0,1:48.81,6.0,Cornell,Butterfly,SO
6,200.0,19.0,1:50.28,"McIntee, Kyle",23.0,1:47.75,7.0,Harvard,Butterfly,FR
7,200.0,19.0,1:50.71,"Janney, Niall",22.0,1:48.98,8.0,Harvard,Butterfly,SR
8,200.0,19.0,1:48.35,"Hauss, Michael",20.0,1:49.68,9.0,Princeton,Butterfly,FR
9,200.0,19.0,1:48.58,"Esquen, Bruno",17.0,1:49.05,10.0,Columbia,Butterfly,SR
10,200.0,19.0,1:50.46,"Tuten, Caleb",16.0,1:50.96,11.0,Princeton,Butterfly,FR
11,200.0,19.0,1:51.07,"Lovett, Jared",15.0,1:51.54,12.0,Yale,Butterfly,JR
12,200.0,19.0,1:51.10,"Barr, Brian",14.0,1:51.50,13.0,Brown,Butterfly,FR
13,200.0,19.0,1:51.19,"Roth, Albert",13.0,1:51.03,14.0,Dartmouth,Butterfly,JR
14,200.0,19.0,1:52.28,"Catanese, Ben",12.0,1:50.39,15.0,Cornell,Butterfly,SO
15,200.0,19.0,1:53.16,"Becker, Ed",11.0,1:51.43,16.0,Yale,Butterfly,SO
16,200.0,19.0,1:53.24,"Murphy, Sean",9.0,1:53.54,17.0,Penn,Butterfly,FR
17,200.0,19.0,1:53.29,"Shilton, Robbie",7.0,1:52.63,18.0,Penn,Butterfly,SR
18,200.0,19.0,1:54.28,"Chance, Joe",6.0,1:53.88,19.0,Dartmouth,Butterfly,JR
19,200.0,19.0,1:55.06,"Carey, Ryan",5.0,1:55.60,20.0,Penn,Butterfly,JR
0,3.0,20.0,400.60P,"Vines, Stephen",32.0,342.40,1.0,Princeton,Diving,JR
1,3.0,20.0,366.25A,"Mosca, Michael",28.0,381.15,2.0,Harvard,Diving,FR
2,3.0,20.0,356.45A,"Stanton, Michael",27.0,324.00,3.0,Harvard,Diving,JR
3,3.0,20.0,330.65A,"O'Connell, Mark",26.0,303.15,4.0,Princeton,Diving,SO
4,3.0,20.0,313.15,"Truong, Phillip",25.0,339.80,5.0,Cornell,Diving,SO
5,3.0,20.0,296.35,"Pramer, Tyler",24.0,313.25,6.0,Yale,Diving,SO
6,3.0,20.0,287.50,"Marple, Alex",23.0,301.05,7.0,Penn,Diving,SR
7,3.0,20.0,266.10,"Kelly, Christopher",22.0,310.75,8.0,Princeton,Diving,JR
8,3.0,20.0,313.80,"Collazo, Jason",20.0,265.30,9.0,Columbia,Diving,JR
9,3.0,20.0,313.15,"Cragg, Jeff",17.0,287.20,10.0,Penn,Diving,SR
10,3.0,20.0,311.80,"Zarrella, Joe",16.0,271.30,11.0,Harvard,Diving,SO
11,3.0,20.0,300.05,"Weill, Benjamin",15.0,264.45,12.0,Dartmouth,Diving,SO
12,3.0,20.0,285.90,"Zollo, Jon",14.0,273.65,13.0,Cornell,Diving,JR
13,3.0,20.0,278.95,"Shelley, Ryan",13.0,272.45,14.0,Dartmouth,Diving,FR
14,3.0,20.0,275.20,"Plante, Chris",12.0,259.05,15.0,Dartmouth,Diving,SR
15,3.0,20.0,268.40,"Staab, Colton",11.0,260.35,16.0,Yale,Diving,SR
16,3.0,20.0,253.30,"Rembrandt, Micah",9.0,253.30,17.0,Columbia,Diving,FR
17,3.0,20.0,245.15,"Borghi, Michaelangelo",7.0,245.15,18.0,Columbia,Diving,JR
18,3.0,20.0,221.10,"Rosenberg, Billy",6.0,221.10,19.0,Brown,Diving,FR
19,3.0,20.0,211.20,"O'Neil, James",5.0,211.20,20.0,Cornell,Diving,JR
20,3.0,20.0,209.80,"Hartje, Will",4.0,209.80,21.0,Penn,Diving,SO
21,3.0,20.0,204.55,"Seriff-Cullick, Aaron",3.0,204.55,22.0,Yale,Diving,JR
22,3.0,20.0,201.80,"Feldman, Jon",2.0,201.80,23.0,Brown,Diving,SR
